image_path,split,label_path
images\train\aug_9999953_00000_d_0000008.jpg,train,labels\train\aug_9999953_00000_d_0000008.txt
images\train\aug_9999953_00000_d_0000009.jpg,train,labels\train\aug_9999953_00000_d_0000009.txt
images\train\aug_9999953_00000_d_0000010.jpg,train,labels\train\aug_9999953_00000_d_0000010.txt
images\train\aug_9999953_00000_d_0000011.jpg,train,labels\train\aug_9999953_00000_d_0000011.txt
images\train\aug_9999953_00000_d_0000012.jpg,train,labels\train\aug_9999953_00000_d_0000012.txt
images\train\aug_9999953_00000_d_0000013.jpg,train,labels\train\aug_9999953_00000_d_0000013.txt
images\train\aug_9999953_00000_d_0000014.jpg,train,labels\train\aug_9999953_00000_d_0000014.txt
images\train\aug_9999953_00000_d_0000015.jpg,train,labels\train\aug_9999953_00000_d_0000015.txt
images\train\aug_9999953_00000_d_0000016.jpg,train,labels\train\aug_9999953_00000_d_0000016.txt
images\train\aug_9999953_00000_d_0000018.jpg,train,labels\train\aug_9999953_00000_d_0000018.txt
images\train\aug_9999953_00000_d_0000019.jpg,train,labels\train\aug_9999953_00000_d_0000019.txt
images\train\aug_9999953_00000_d_0000020.jpg,train,labels\train\aug_9999953_00000_d_0000020.txt
images\train\aug_9999953_00000_d_0000021.jpg,train,labels\train\aug_9999953_00000_d_0000021.txt
images\train\aug_9999953_00000_d_0000022.jpg,train,labels\train\aug_9999953_00000_d_0000022.txt
images\train\aug_9999953_00000_d_0000023.jpg,train,labels\train\aug_9999953_00000_d_0000023.txt
images\train\aug_9999953_00000_d_0000024.jpg,train,labels\train\aug_9999953_00000_d_0000024.txt
images\train\aug_9999953_00000_d_0000025.jpg,train,labels\train\aug_9999953_00000_d_0000025.txt
images\train\aug_9999953_00000_d_0000026.jpg,train,labels\train\aug_9999953_00000_d_0000026.txt
images\train\aug_9999953_00000_d_0000027.jpg,train,labels\train\aug_9999953_00000_d_0000027.txt
images\train\aug_9999953_00000_d_0000028.jpg,train,labels\train\aug_9999953_00000_d_0000028.txt
images\train\aug_9999953_00000_d_0000030.jpg,train,labels\train\aug_9999953_00000_d_0000030.txt
images\train\aug_9999953_00000_d_0000031.jpg,train,labels\train\aug_9999953_00000_d_0000031.txt
images\train\aug_9999953_00000_d_0000032.jpg,train,labels\train\aug_9999953_00000_d_0000032.txt
images\train\aug_9999953_00000_d_0000034.jpg,train,labels\train\aug_9999953_00000_d_0000034.txt
images\train\aug_9999953_00000_d_0000035.jpg,train,labels\train\aug_9999953_00000_d_0000035.txt
images\train\aug_9999953_00000_d_0000036.jpg,train,labels\train\aug_9999953_00000_d_0000036.txt
images\train\aug_9999953_00000_d_0000037.jpg,train,labels\train\aug_9999953_00000_d_0000037.txt
images\train\aug_9999953_00000_d_0000038.jpg,train,labels\train\aug_9999953_00000_d_0000038.txt
images\train\aug_9999953_00000_d_0000039.jpg,train,labels\train\aug_9999953_00000_d_0000039.txt
images\train\aug_9999953_00000_d_0000040.jpg,train,labels\train\aug_9999953_00000_d_0000040.txt
images\train\aug_9999953_00000_d_0000041.jpg,train,labels\train\aug_9999953_00000_d_0000041.txt
images\train\aug_9999953_00000_d_0000042.jpg,train,labels\train\aug_9999953_00000_d_0000042.txt
images\train\aug_9999953_00000_d_0000043.jpg,train,labels\train\aug_9999953_00000_d_0000043.txt
images\train\aug_9999953_00000_d_0000044.jpg,train,labels\train\aug_9999953_00000_d_0000044.txt
images\train\aug_9999953_00000_d_0000045.jpg,train,labels\train\aug_9999953_00000_d_0000045.txt
images\train\aug_9999953_00000_d_0000046.jpg,train,labels\train\aug_9999953_00000_d_0000046.txt
images\val\0000002_00448_d_0000015.jpg,val,labels\val\0000002_00448_d_0000015.txt
images\val\0000003_00231_d_0000016.jpg,val,labels\val\0000003_00231_d_0000016.txt
images\val\0000007_05999_d_0000038.jpg,val,labels\val\0000007_05999_d_0000038.txt
images\val\0000010_00569_d_0000056.jpg,val,labels\val\0000010_00569_d_0000056.txt
images\val\0000016_00420_d_0000068.jpg,val,labels\val\0000016_00420_d_0000068.txt
images\val\0000016_01352_d_0000069.jpg,val,labels\val\0000016_01352_d_0000069.txt
images\val\0000036_03591_d_0000048.jpg,val,labels\val\0000036_03591_d_0000048.txt
images\val\0000037_01494_d_0000052.jpg,val,labels\val\0000037_01494_d_0000052.txt
images\val\0000040_03288_d_0000069.jpg,val,labels\val\0000040_03288_d_0000069.txt
images\val\0000040_04284_d_0000071.jpg,val,labels\val\0000040_04284_d_0000071.txt
images\val\0000045_01500_d_0000086.jpg,val,labels\val\0000045_01500_d_0000086.txt
images\val\0000050_00500_d_0000104.jpg,val,labels\val\0000050_00500_d_0000104.txt
images\val\0000056_00727_d_0000111.jpg,val,labels\val\0000056_00727_d_0000111.txt
images\val\0000068_00460_d_0000002.jpg,val,labels\val\0000068_00460_d_0000002.txt
images\val\0000068_02648_d_0000007.jpg,val,labels\val\0000068_02648_d_0000007.txt
images\val\0000070_04722_d_0000001.jpg,val,labels\val\0000070_04722_d_0000001.txt
images\val\0000070_05163_d_0000002.jpg,val,labels\val\0000070_05163_d_0000002.txt
images\val\0000070_05312_d_0000003.jpg,val,labels\val\0000070_05312_d_0000003.txt
images\val\0000070_05776_d_0000004.jpg,val,labels\val\0000070_05776_d_0000004.txt
images\val\0000071_04085_d_0000007.jpg,val,labels\val\0000071_04085_d_0000007.txt
images\val\0000071_06967_d_0000011.jpg,val,labels\val\0000071_06967_d_0000011.txt
images\val\0000071_07913_d_0000013.jpg,val,labels\val\0000071_07913_d_0000013.txt
images\val\0000072_05285_d_0000006.jpg,val,labels\val\0000072_05285_d_0000006.txt
images\val\0000072_05564_d_0000007.jpg,val,labels\val\0000072_05564_d_0000007.txt
images\val\0000072_06173_d_0000010.jpg,val,labels\val\0000072_06173_d_0000010.txt
images\val\0000072_07242_d_0000011.jpg,val,labels\val\0000072_07242_d_0000011.txt
images\val\0000072_08702_d_0000013.jpg,val,labels\val\0000072_08702_d_0000013.txt
images\val\0000072_09163_d_0000014.jpg,val,labels\val\0000072_09163_d_0000014.txt
images\val\0000076_02667_d_0000010.jpg,val,labels\val\0000076_02667_d_0000010.txt
images\val\0000076_03315_d_0000011.jpg,val,labels\val\0000076_03315_d_0000011.txt
images\val\0000076_03930_d_0000013.jpg,val,labels\val\0000076_03930_d_0000013.txt
images\val\0000076_04674_d_0000016.jpg,val,labels\val\0000076_04674_d_0000016.txt
images\val\0000076_05079_d_0000019.jpg,val,labels\val\0000076_05079_d_0000019.txt
images\val\0000079_00507_d_0000001.jpg,val,labels\val\0000079_00507_d_0000001.txt
images\val\0000079_01673_d_0000006.jpg,val,labels\val\0000079_01673_d_0000006.txt
images\val\0000084_01436_d_0000004.jpg,val,labels\val\0000084_01436_d_0000004.txt
images\val\0000098_00016_d_0000001.jpg,val,labels\val\0000098_00016_d_0000001.txt
images\val\0000099_04587_d_0000011.jpg,val,labels\val\0000099_04587_d_0000011.txt
images\val\0000102_03540_d_0000025.jpg,val,labels\val\0000102_03540_d_0000025.txt
images\val\0000106_00673_d_0000050.jpg,val,labels\val\0000106_00673_d_0000050.txt
images\val\0000107_01673_d_0000053.jpg,val,labels\val\0000107_01673_d_0000053.txt
images\val\0000109_00606_d_0000062.jpg,val,labels\val\0000109_00606_d_0000062.txt
images\val\0000110_01428_d_0000066.jpg,val,labels\val\0000110_01428_d_0000066.txt
images\val\0000122_01200_d_0000119.jpg,val,labels\val\0000122_01200_d_0000119.txt
images\val\0000125_00574_d_0000123.jpg,val,labels\val\0000125_00574_d_0000123.txt
images\val\0000126_02076_d_0000125.jpg,val,labels\val\0000126_02076_d_0000125.txt
images\val\0000126_03402_d_0000128.jpg,val,labels\val\0000126_03402_d_0000128.txt
images\val\0000133_00078_d_0000141.jpg,val,labels\val\0000133_00078_d_0000141.txt
images\val\0000133_00480_d_0000142.jpg,val,labels\val\0000133_00480_d_0000142.txt
images\val\0000137_00960_d_0000160.jpg,val,labels\val\0000137_00960_d_0000160.txt
images\val\0000137_02372_d_0000164.jpg,val,labels\val\0000137_02372_d_0000164.txt
images\val\0000140_01877_d_0000003.jpg,val,labels\val\0000140_01877_d_0000003.txt
images\val\0000140_02077_d_0000004.jpg,val,labels\val\0000140_02077_d_0000004.txt
images\val\0000140_02277_d_0000005.jpg,val,labels\val\0000140_02277_d_0000005.txt
images\val\0000142_00458_d_0000025.jpg,val,labels\val\0000142_00458_d_0000025.txt
images\val\0000142_01058_d_0000028.jpg,val,labels\val\0000142_01058_d_0000028.txt
images\val\0000142_01658_d_0000031.jpg,val,labels\val\0000142_01658_d_0000031.txt
images\val\0000142_02458_d_0000035.jpg,val,labels\val\0000142_02458_d_0000035.txt
images\val\0000143_00081_d_0000048.jpg,val,labels\val\0000143_00081_d_0000048.txt
images\val\0000144_00401_d_0000001.jpg,val,labels\val\0000144_00401_d_0000001.txt
images\val\0000144_02401_d_0000001.jpg,val,labels\val\0000144_02401_d_0000001.txt
images\val\0000144_04401_d_0000001.jpg,val,labels\val\0000144_04401_d_0000001.txt
images\val\0000146_00601_d_0000060.jpg,val,labels\val\0000146_00601_d_0000060.txt
images\val\0000146_01601_d_0000065.jpg,val,labels\val\0000146_01601_d_0000065.txt
images\val\0000150_00030_d_0000067.jpg,val,labels\val\0000150_00030_d_0000067.txt
images\val\0000150_01830_d_0000076.jpg,val,labels\val\0000150_01830_d_0000076.txt
images\val\0000165_00925_d_0000088.jpg,val,labels\val\0000165_00925_d_0000088.txt
images\val\0000165_01325_d_0000090.jpg,val,labels\val\0000165_01325_d_0000090.txt
images\val\0000165_02925_d_0000098.jpg,val,labels\val\0000165_02925_d_0000098.txt
images\val\0000165_05525_d_0000111.jpg,val,labels\val\0000165_05525_d_0000111.txt
images\val\0000166_01758_d_0000124.jpg,val,labels\val\0000166_01758_d_0000124.txt
images\val\0000167_01384_d_0000131.jpg,val,labels\val\0000167_01384_d_0000131.txt
images\val\0000169_01098_d_0000001.jpg,val,labels\val\0000169_01098_d_0000001.txt
images\val\0000170_00801_d_0000001.jpg,val,labels\val\0000170_00801_d_0000001.txt
images\val\0000172_00001_d_0000001.jpg,val,labels\val\0000172_00001_d_0000001.txt
images\val\0000172_00801_d_0000001.jpg,val,labels\val\0000172_00801_d_0000001.txt
images\val\0000172_01201_d_0000001.jpg,val,labels\val\0000172_01201_d_0000001.txt
images\val\0000173_00401_d_0000001.jpg,val,labels\val\0000173_00401_d_0000001.txt
images\val\0000177_00000_d_0000001.jpg,val,labels\val\0000177_00000_d_0000001.txt
images\val\0000178_00201_d_0000007.jpg,val,labels\val\0000178_00201_d_0000007.txt
images\val\0000179_00000_d_0000013.jpg,val,labels\val\0000179_00000_d_0000013.txt
images\val\0000179_00301_d_0000015.jpg,val,labels\val\0000179_00301_d_0000015.txt
images\val\0000180_01400_d_0000026.jpg,val,labels\val\0000180_01400_d_0000026.txt
images\val\0000181_00387_d_0000029.jpg,val,labels\val\0000181_00387_d_0000029.txt
images\val\0000181_00889_d_0000030.jpg,val,labels\val\0000181_00889_d_0000030.txt
images\val\0000181_02065_d_0000033.jpg,val,labels\val\0000181_02065_d_0000033.txt
images\val\0000195_00201_d_0000127.jpg,val,labels\val\0000195_00201_d_0000127.txt
images\val\0000195_01518_d_0000134.jpg,val,labels\val\0000195_01518_d_0000134.txt
images\val\0000196_01508_d_0000138.jpg,val,labels\val\0000196_01508_d_0000138.txt
images\val\0000196_03072_d_0000141.jpg,val,labels\val\0000196_03072_d_0000141.txt
images\val\0000197_02821_d_0000153.jpg,val,labels\val\0000197_02821_d_0000153.txt
images\val\0000197_03351_d_0000154.jpg,val,labels\val\0000197_03351_d_0000154.txt
images\val\0000198_01318_d_0000159.jpg,val,labels\val\0000198_01318_d_0000159.txt
images\val\0000199_00303_d_0000163.jpg,val,labels\val\0000199_00303_d_0000163.txt
images\val\0000199_00603_d_0000164.jpg,val,labels\val\0000199_00603_d_0000164.txt
images\val\0000201_00818_d_0000175.jpg,val,labels\val\0000201_00818_d_0000175.txt
images\val\0000204_01028_d_0000194.jpg,val,labels\val\0000204_01028_d_0000194.txt
images\val\0000204_01236_d_0000195.jpg,val,labels\val\0000204_01236_d_0000195.txt
images\val\0000205_02019_d_0000201.jpg,val,labels\val\0000205_02019_d_0000201.txt
images\val\0000210_01251_d_0000227.jpg,val,labels\val\0000210_01251_d_0000227.txt
images\val\0000214_00410_d_0000249.jpg,val,labels\val\0000214_00410_d_0000249.txt
images\val\0000214_02750_d_0000255.jpg,val,labels\val\0000214_02750_d_0000255.txt
images\val\0000217_00001_d_0000001.jpg,val,labels\val\0000217_00001_d_0000001.txt
images\val\0000218_00355_d_0000002.jpg,val,labels\val\0000218_00355_d_0000002.txt
images\val\0000220_01546_d_0000005.jpg,val,labels\val\0000220_01546_d_0000005.txt
images\val\0000220_02000_d_0000006.jpg,val,labels\val\0000220_02000_d_0000006.txt
images\val\0000220_02500_d_0000007.jpg,val,labels\val\0000220_02500_d_0000007.txt
images\val\0000220_03847_d_0000012.jpg,val,labels\val\0000220_03847_d_0000012.txt
images\val\0000221_10787_d_0000008.jpg,val,labels\val\0000221_10787_d_0000008.txt
images\val\0000221_11139_d_0000009.jpg,val,labels\val\0000221_11139_d_0000009.txt
images\val\0000222_02000_d_0000007.jpg,val,labels\val\0000222_02000_d_0000007.txt
images\val\0000222_04115_d_0000014.jpg,val,labels\val\0000222_04115_d_0000014.txt
images\val\0000222_06100_d_0000019.jpg,val,labels\val\0000222_06100_d_0000019.txt
images\val\0000223_01300_d_0000004.jpg,val,labels\val\0000223_01300_d_0000004.txt
images\val\0000224_00001_d_0000001.jpg,val,labels\val\0000224_00001_d_0000001.txt
images\val\0000225_00460_d_0000002.jpg,val,labels\val\0000225_00460_d_0000002.txt
images\val\0000225_01730_d_0000006.jpg,val,labels\val\0000225_01730_d_0000006.txt
images\val\0000225_02567_d_0000010.jpg,val,labels\val\0000225_02567_d_0000010.txt
images\val\0000225_04002_d_0000013.jpg,val,labels\val\0000225_04002_d_0000013.txt
images\val\0000226_00867_d_0000003.jpg,val,labels\val\0000226_00867_d_0000003.txt
images\val\0000226_01700_d_0000006.jpg,val,labels\val\0000226_01700_d_0000006.txt
images\val\0000239_01172_d_0000004.jpg,val,labels\val\0000239_01172_d_0000004.txt
images\val\0000239_02003_d_0000006.jpg,val,labels\val\0000239_02003_d_0000006.txt
images\val\0000239_05475_d_0000015.jpg,val,labels\val\0000239_05475_d_0000015.txt
images\val\0000239_08900_d_0000023.jpg,val,labels\val\0000239_08900_d_0000023.txt
images\val\0000239_11139_d_0000028.jpg,val,labels\val\0000239_11139_d_0000028.txt
images\val\0000239_11827_d_0000030.jpg,val,labels\val\0000239_11827_d_0000030.txt
images\val\0000239_12115_d_0000031.jpg,val,labels\val\0000239_12115_d_0000031.txt
images\val\0000240_00001_d_0000001.jpg,val,labels\val\0000240_00001_d_0000001.txt
images\val\0000240_01690_d_0000005.jpg,val,labels\val\0000240_01690_d_0000005.txt
images\val\0000252_00499_d_0000002.jpg,val,labels\val\0000252_00499_d_0000002.txt
images\val\0000256_01350_d_0000023.jpg,val,labels\val\0000256_01350_d_0000023.txt
images\val\0000256_01973_d_0000028.jpg,val,labels\val\0000256_01973_d_0000028.txt
images\val\0000256_02073_d_0000029.jpg,val,labels\val\0000256_02073_d_0000029.txt
images\val\0000256_04356_d_0000036.jpg,val,labels\val\0000256_04356_d_0000036.txt
images\val\0000257_00359_d_0000044.jpg,val,labels\val\0000257_00359_d_0000044.txt
images\val\0000257_01698_d_0000052.jpg,val,labels\val\0000257_01698_d_0000052.txt
images\val\0000257_03639_d_0000060.jpg,val,labels\val\0000257_03639_d_0000060.txt
images\val\0000257_04451_d_0000068.jpg,val,labels\val\0000257_04451_d_0000068.txt
images\val\0000258_01368_d_0000073.jpg,val,labels\val\0000258_01368_d_0000073.txt
images\val\0000260_03079_d_0000112.jpg,val,labels\val\0000260_03079_d_0000112.txt
images\val\0000260_03859_d_0000116.jpg,val,labels\val\0000260_03859_d_0000116.txt
images\val\0000260_04059_d_0000117.jpg,val,labels\val\0000260_04059_d_0000117.txt
images\val\0000261_00401_d_0000121.jpg,val,labels\val\0000261_00401_d_0000121.txt
images\val\0000261_04201_d_0000134.jpg,val,labels\val\0000261_04201_d_0000134.txt
images\val\0000261_04901_d_0000137.jpg,val,labels\val\0000261_04901_d_0000137.txt
images\val\0000261_05301_d_0000138.jpg,val,labels\val\0000261_05301_d_0000138.txt
images\val\0000261_05501_d_0000139.jpg,val,labels\val\0000261_05501_d_0000139.txt
images\val\0000263_02201_d_0000178.jpg,val,labels\val\0000263_02201_d_0000178.txt
images\val\0000263_04401_d_0000189.jpg,val,labels\val\0000263_04401_d_0000189.txt
images\val\0000263_04801_d_0000191.jpg,val,labels\val\0000263_04801_d_0000191.txt
images\val\0000263_05001_d_0000192.jpg,val,labels\val\0000263_05001_d_0000192.txt
images\val\0000264_00201_d_0000195.jpg,val,labels\val\0000264_00201_d_0000195.txt
images\val\0000264_01201_d_0000200.jpg,val,labels\val\0000264_01201_d_0000200.txt
images\val\0000264_03001_d_0000209.jpg,val,labels\val\0000264_03001_d_0000209.txt
images\val\0000264_03401_d_0000211.jpg,val,labels\val\0000264_03401_d_0000211.txt
images\val\0000264_04201_d_0000215.jpg,val,labels\val\0000264_04201_d_0000215.txt
images\val\0000267_00401_d_0000281.jpg,val,labels\val\0000267_00401_d_0000281.txt
images\val\0000270_00401_d_0000355.jpg,val,labels\val\0000270_00401_d_0000355.txt
images\val\0000273_03001_d_0000454.jpg,val,labels\val\0000273_03001_d_0000454.txt
images\val\0000273_04601_d_0000461.jpg,val,labels\val\0000273_04601_d_0000461.txt
images\val\0000275_01001_d_0000502.jpg,val,labels\val\0000275_01001_d_0000502.txt
images\val\0000275_01801_d_0000506.jpg,val,labels\val\0000275_01801_d_0000506.txt
images\val\0000279_00601_d_0000587.jpg,val,labels\val\0000279_00601_d_0000587.txt
images\val\0000279_01401_d_0000591.jpg,val,labels\val\0000279_01401_d_0000591.txt
images\val\0000279_02001_d_0000594.jpg,val,labels\val\0000279_02001_d_0000594.txt
images\val\0000279_02201_d_0000595.jpg,val,labels\val\0000279_02201_d_0000595.txt
images\val\0000279_02401_d_0000596.jpg,val,labels\val\0000279_02401_d_0000596.txt
images\val\0000279_05801_d_0000610.jpg,val,labels\val\0000279_05801_d_0000610.txt
images\val\0000281_02201_d_0000638.jpg,val,labels\val\0000281_02201_d_0000638.txt
images\val\0000281_03001_d_0000641.jpg,val,labels\val\0000281_03001_d_0000641.txt
images\val\0000288_00001_d_0000785.jpg,val,labels\val\0000288_00001_d_0000785.txt
images\val\0000288_00601_d_0000788.jpg,val,labels\val\0000288_00601_d_0000788.txt
images\val\0000288_02601_d_0000797.jpg,val,labels\val\0000288_02601_d_0000797.txt
images\val\0000290_00801_d_0000852.jpg,val,labels\val\0000290_00801_d_0000852.txt
